#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2472309	1452	5211	107836	111232	-	-	CSNK1A1	PFKL	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	ATP-PFK|PFK-B|PFK-L	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P17858	Q7L2M7	NP_002617|NP_001002021	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472310	1452	4722	107836	110801	-	-	CSNK1A1	NDUFS3	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CI-30	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O75489	-	NP_004542	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472311	1452	26227	107836	117618	-	RP4-683H9.1	CSNK1A1	PHGDH	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	3-PGDH|3PGDH|HEL-S-113|NLS|NLS1|PDG|PGAD|PGD|PGDH|PHGDHD|SERA	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O43175	-	NP_006614	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472312	1452	5905	107836	111840	-	RP4-756G23.7	CSNK1A1	RANGAP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Fug1|RANGAP|SD	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P46060	A0A024R1U0|Q9BSK3	NP_001265580|NP_001304859|NP_002874	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472313	1452	23191	107836	116800	-	-	CSNK1A1	CYFIP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	P140SRA-1|SHYC|SRA-1|SRA1	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q7L576	-	NP_001311054|NP_001311055|NP_001311052|NP_001311053|NP_001311051|NP_001311049|NP_001311048|NP_001274739|NP_001028200|NP_055423	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472314	1452	29927	107836	118968	-	-	CSNK1A1	SEC61A1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	HSEC61|SEC61|SEC61A	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P61619	B3KNF6|B3KME8	NP_037468	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472315	1452	10273	107836	115563	-	LA16c-313D11.6	CSNK1A1	STUB1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472316	1452	3613	107836	109826	-	-	CSNK1A1	IMPA2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	-	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O14732	-	NP_055029	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472317	1452	6124	107836	112044	-	-	CSNK1A1	RPL4	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	L4	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P36578	-	NP_000959	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472318	1452	84295	107836	124022	-	AC004383.6	CSNK1A1	PHF6	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	BFLS|BORJ|CENP-31	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q8IWS0	-	NP_115711|NP_001015877|NP_115834	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472319	1452	2171	107836	108469	-	-	CSNK1A1	FABP5	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	E-FABP|EFABP|KFABP|PA-FABP|PAFABP	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q01469	E7DVW5	NP_001435	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472320	1452	3842	107836	110040	-	-	CSNK1A1	TNPO1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	IPO2|KPNB2|MIP|MIP1|TRN	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q92973	A0A024RAM0	NP_694858|NP_002261|NP_001351221|NP_001351223|NP_001351222|NP_001351225|NP_001351224	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472321	1452	6155	107836	112074	-	-	CSNK1A1	RPL27	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	L27	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P61353	A0A024R1V4	NP_001336851|NP_001336850|NP_000979	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472322	1452	26057	107836	117519	-	-	CSNK1A1	ANKRD17	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	GTAR|NY-BR-16	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O75179	-	NP_115593|NP_056389|NP_942592|NP_001273700	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472323	1452	999	107836	107434	-	-	CSNK1A1	CDH1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P12830	-	NP_001304113|NP_001304115|NP_004351|NP_001304114	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472324	1452	9126	107836	114574	-	-	CSNK1A1	SMC3	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	BAM|BMH|CDLS3|CSPG6|HCAP|SMC3L1	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9UQE7	-	NP_005436	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472325	1452	488	107836	106978	-	-	CSNK1A1	ATP2A2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	ATP2B|DAR|DD|SERCA2	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P16615	-	NP_001672|NP_733765	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472326	1452	10856	107836	116067	-	CGI-46	CSNK1A1	RUVBL2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	ECP51|INO80J|REPTIN|RVB2|TIH2|TIP48|TIP49B	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9Y230	B3KNL2	NP_006657|NP_001308120|NP_001308119	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472327	1452	9520	107836	114897	-	-	CSNK1A1	NPEPPS	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	AAP-S|MP100|PSA	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P55786	-	NP_001317186|NP_006301	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472328	1452	4670	107836	110751	-	-	CSNK1A1	HNRNPM	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CEAR|HNRNPM4|HNRPM|HNRPM4|HTGR1|NAGR1|hnRNP M	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P52272	Q59ES8	NP_112480|NP_001284347|NP_005959	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472329	1452	4710	107836	110790	-	-	CSNK1A1	NDUFB4	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	B15|CI-B15	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	O95168	-	NP_004538|NP_001161803	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472330	1452	7112	107836	112967	-	-	CSNK1A1	TMPO	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CMD1T|LAP2|LEMD4|PRO0868|TP	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P42166|P42167	Q59G12|A0A024RBH7|A0A024RBE7|G5E972	NP_001294904|NP_001027454|NP_001027455|NP_003267	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472331	1452	5981	107836	111913	-	-	CSNK1A1	RFC1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	A1|MHCBFB|PO-GA|RECC1|RFC|RFC140	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P35251	-	NP_001350424|NP_001350425|NP_001191676|NP_002904	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2472332	1452	6455	107836	112352	-	-	CSNK1A1	SH3GL1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CNSA1|EEN|SH3D2B|SH3P8	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q99961	Q6FGM0	NP_001186872|NP_003016|NP_001186873	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2474295	1452	55752	107836	120870	-	-	CSNK1A1	SEPT11	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	-	Affinity Capture-MS	physical	Rosenbluh J (2016)	PUBMED:27684187	9606	9606	High Throughput	-	-	High-credibility protein interactions were identified using draft-PPI and a method for protein interaction credibility scoring (ICS).	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9NVA2	-	NP_060713|NP_001293076	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2488705	9343	1452	114749	107836	-	-	EFTUD2	CSNK1A1	MFDGA|MFDM|SNRNP116|Snrp116|Snu114|U5-116KD	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Malinova A (2017)	PUBMED:28515276	9606	9606	High Throughput	-	-	Eftud2-DADE	-	BIOGRID	Q15029	B3KX19	NP_004238|NP_001136077|NP_001245282|NP_001245283	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2519252	2100	1452	108404	107836	-	-	ESR2	CSNK1A1	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Giurato G (2018)	PUBMED:29509190	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q92731	Q0PTK2|Q7LCB3|F1D8N3	NP_001201832|NP_001428|NP_001201831|NP_001278641|NP_001035365|NP_001278652|NP_001258805|NP_001258806	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2524411	3667	1452	109874	107836	-	-	IRS1	CSNK1A1	HIRS-1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Yoneyama Y (2018)	PUBMED:30240640	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P35568	A0A024R499	NP_005535	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2524751	1452	1499	107836	107880	-	OK/SW-cl.35	CSNK1A1	CTNNB1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	CTNNB|MRD19|armadillo	Affinity Capture-Western	physical	Li Z (2018)	PUBMED:29674637	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2528811	10551	1452	115802	107836	UNQ515/PRO1030	-	AGR2	CSNK1A1	AG2|GOB-4|HAG-2|HEL-S-116|PDIA17|XAG-2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Proximity Label-MS	physical	Tiemann K (2018)	PUBMED:30575818	9606	9606	High Throughput	-	-	-	-	BIOGRID	O95994	Q4JM46	NP_006399	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532850	1452	3837	107836	110035	-	-	CSNK1A1	KPNB1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	IMB1|IPO1|IPOB|Impnb|NTF97	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q14974	B7Z752	NP_001263382|NP_002256	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532851	1452	1653	107836	108019	-	-	CSNK1A1	DDX1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	DBP-RB|UKVH5d	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q92499	A3RJH1	NP_004930	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532852	1452	3320	107836	109552	-	-	CSNK1A1	HSP90AA1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532853	1452	5728	107836	111700	-	-	CSNK1A1	PTEN	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P60484	F6KD01	NP_001291646|NP_000305	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532854	1452	7157	107836	113010	-	-	CSNK1A1	TP53	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	BCC7|LFS1|P53|TRP53	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532855	1452	3301	107836	109534	-	RP11-54K16.1	CSNK1A1	DNAJA1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	DJ-2|DjA1|HDJ2|HSDJ|HSJ2|HSPF4|NEDD7|hDJ-2	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P31689	-	NP_001300968|NP_001530	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532856	1452	11152	107836	116323	-	JM5	CSNK1A1	WDR45	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	NBIA4|NBIA5|WDRX1|WIPI-4|WIPI4	Affinity Capture-MS	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	Q9Y484	A0A024QYX1	NP_009006|NP_001025067	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532922	1452	7157	107836	113010	-	-	CSNK1A1	TP53	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	BCC7|LFS1|P53|TRP53	Biochemical Activity	physical	Sakaguchi K (2000)	PUBMED:10734067	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532924	1452	5728	107836	111700	-	-	CSNK1A1	PTEN	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Affinity Capture-Western	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P60484	F6KD01	NP_001291646|NP_000305	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532925	5728	1452	111700	107836	-	-	PTEN	CSNK1A1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-Western	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P60484	F6KD01	NP_001291646|NP_000305	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532926	1452	5728	107836	111700	-	-	CSNK1A1	PTEN	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	Reconstituted Complex	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	P60484	F6KD01	NP_001291646|NP_000305	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532927	5728	1452	111700	107836	-	-	PTEN	CSNK1A1	10q23del|BZS|CWS1|DEC|GLM2|MHAM|MMAC1|PTEN1|TEP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Reconstituted Complex	physical	Cai J (2018)	PUBMED:29593330	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P60484	F6KD01	NP_001291646|NP_000305	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2532958	22927	1452	116587	107836	RP11-172F4.4	-	HABP4	CSNK1A1	IHABP-4|IHABP4|Ki-1/57|SERBP1L	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Saito A (2017)	PUBMED:28695742	9606	9606	High Throughput	-	-	HAPB4 co-expressed with Sumo1|HAPB4 co-expressed with Sumo2	-	BIOGRID	Q5JVS0	-	NP_055097	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2533051	26135	1452	117571	107836	CGI-55	-	SERBP1	CSNK1A1	CHD3IP|HABP4L|PAI-RBP1|PAIRBP1	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Saito A (2017)	PUBMED:28695742	9606	9606	High Throughput	-	-	SERBP1 co-expressed with Sumo1|SERBP1 co-expressed with Sumo2	-	BIOGRID	Q8NC51	Q5VU21|Q63HR1	NP_001018077|NP_056455|NP_001018078|NP_001018079	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2533250	55294	1452	120581	107836	-	-	FBXW7	CSNK1A1	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Affinity Capture-MS	physical	Khan OM (2018)	PUBMED:29346117	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q969H0	S4R3U4|G0Z2K0	NP_001013433|NP_361014|NP_060785|NP_001243998	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2548384	3845	1452	110043	107836	-	-	KRAS	CSNK1A1	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|KI-RAS|KRAS1|KRAS2|NS|NS3|RASK2	CK1|CK1a|CKIa|HEL-S-77p|HLCDGP1|PRO2975	Proximity Label-MS	physical	Kovalski JR (2019)	PUBMED:30639242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P01116	A0A024RAV5|I1SRC5|L7RSL8	NP_001356716|NP_203524|NP_001356715|NP_004976	P48729	B4DER9|Q6PJ06	NP_001020276|NP_001258670|NP_001258671|NP_001883	-	-	-	-	-	-	Homo sapiens	Homo sapiens
