#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2206383	474	1453	106964	107837	-	-	ATOH1	CSNK1D	ATH1|HATH1|MATH-1|bHLHa14	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Cheng YF (2016)	PUBMED:27542412	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92858	-	NP_005163	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2206422	474	1453	106964	107837	-	-	ATOH1	CSNK1D	ATH1|HATH1|MATH-1|bHLHa14	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-Western	physical	Cheng YF (2016)	PUBMED:27542412	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92858	-	NP_005163	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2211170	999	1453	107434	107837	-	-	CDH1	CSNK1D	Arc-1|CD324|CDHE|ECAD|LCAM|UVO	ASPS|CKIdelta|FASPS2|HCKID	Proximity Label-MS	physical	Guo Z (2014)	PUBMED:25468996	9606	9606	High Throughput	-	-	-	-	BIOGRID	P12830	-	NP_001304113|NP_001304115|NP_004351|NP_001304114	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2218893	1454	1453	107838	107837	RP1-5O6.1	-	CSNK1E	CSNK1D	CKIepsilon|HCKIE	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999999823	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999999823, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P49674	Q5U045	NP_001885|NP_689407	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2222818	1453	28966	107837	118791	-	SBBI31	CSNK1D	SNX24	ASPS|CKIdelta|FASPS2|HCKID	PRO1284	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999991545	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999991545, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q9Y343	-	NP_054754	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2223289	1453	90362	107837	124703	-	-	CSNK1D	FAM110B	ASPS|CKIdelta|FASPS2|HCKID	C8orf72	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999988067	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999988067, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q8TC76	B3KRT5|A0A024R7V5	NP_671722	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2223411	1453	114991	107837	125407	-	RP11-56P10.2	CSNK1D	ZNF618	ASPS|CKIdelta|FASPS2|HCKID	FP13169|NEDD10	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999986976	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999986976, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q5T7W0	-	NP_588615	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2223460	1453	26130	107837	117568	-	RP11-184B22.1	CSNK1D	GAPVD1	ASPS|CKIdelta|FASPS2|HCKID	GAPEX5|GAPex-5|RAP6	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999986531	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999986531, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q14C86	A0A024R875|B4DGD8|A0A024R862|A0A024R8A2	NP_001341228|NP_001341229|NP_001341223|NP_001269609|NP_001269608|NP_001341224|NP_001341222|NP_001341230|NP_001269610|NP_001341225|NP_001341226|NP_001341227|NP_056450|NP_001317706|NP_001317707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2223833	1453	1408	107837	107798	-	-	CSNK1D	CRY2	ASPS|CKIdelta|FASPS2|HCKID	HCRY2|PHLL2	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999982271	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999982271, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q49AN0	-	NP_066940|NP_001120929	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2224038	1453	1407	107837	107797	-	-	CSNK1D	CRY1	ASPS|CKIdelta|FASPS2|HCKID	PHLL1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999979755	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999979755, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q16526	A2I2P0	NP_004066	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2224876	1453	5187	107837	111210	-	-	CSNK1D	PER1	ASPS|CKIdelta|FASPS2|HCKID	PER|RIGUI|hPER	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999964742	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999964742, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	O15534	-	NP_002607	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2225088	1453	9659	107837	115017	-	RP4-791M13.2	CSNK1D	PDE4DIP	ASPS|CKIdelta|FASPS2|HCKID	CMYA2|MMGL	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999959769	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999959769, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q5VU43	A0A087WYE4|A0A087WVF8	NP_055459|NP_001337451|NP_001185763|NP_001185761|NP_001182189|NP_001337450|NP_001364322|NP_001364321|NP_001337452|NP_001002812|NP_001002811|NP_001002810|NP_071754|NP_001182190	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2228139	1453	54851	107837	120201	-	-	CSNK1D	ANKRD49	ASPS|CKIdelta|FASPS2|HCKID	FGIF|GBIF	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999801184	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999801184, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q8WVL7	A0A024R398	NP_060174	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2228605	1453	55775	107837	120890	-	-	CSNK1D	TDP1	ASPS|CKIdelta|FASPS2|HCKID	-	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.99975629	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.99975629, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q9NUW8	A0A024R6L5|B3KN41	NP_060789|NP_001008744|NP_001317134	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2229451	1453	139231	107837	126553	-	RP1-233G16.2	CSNK1D	FAM199X	ASPS|CKIdelta|FASPS2|HCKID	CXorf39	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.99964371	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.99964371, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q6PEV8	B0QYU2	NP_997201	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2231830	1453	10142	107837	115445	-	-	CSNK1D	AKAP9	ASPS|CKIdelta|FASPS2|HCKID	AKAP-9|AKAP350|AKAP450|CG-NAP|HYPERION|LQT11|MU-RMS-40.16A|PPP1R45|PRKA9|YOTIAO	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.999149517	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.999149517, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q99996	Q6PJH3|Q5GIA7	NP_005742|NP_671714|NP_001366206	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2232350	6102	1453	112029	107837	-	-	RP2	CSNK1D	DELXp11.3|NM23-H10|NME10|TBCCD2|XRP2	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.998981809	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.998981809, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	O75695	-	NP_008846	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2232560	1453	157680	107837	127612	-	-	CSNK1D	VPS13B	ASPS|CKIdelta|FASPS2|HCKID	CHS1|COH1	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.998904415	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.998904415, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q7Z7G8	-	NP_689777|NP_056058|NP_858047|NP_060360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2240228	136263	1453	126451	107837	-	-	SSMEM1	CSNK1D	C7orf45	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.991813738	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.991813738, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q8WWF3	A4D1L0	NP_660311	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2241873	1453	286077	107837	130292	-	-	CSNK1D	FAM83H	ASPS|CKIdelta|FASPS2|HCKID	AI3	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.988626867	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.988626867, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q6ZRV2	Q71RB4	NP_940890	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2244321	56001	1453	121026	107837	GHc-618H1.1	-	NXF2	CSNK1D	CT39|TAPL-2|TCP11X2	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.982188307	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.982188307, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9GZY0	-	NP_071336	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2244713	1453	63943	107837	122007	-	DADB-220I18.2	CSNK1D	FKBPL	ASPS|CKIdelta|FASPS2|HCKID	DIR1|NG7|WISP39	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.980951397	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.980951397, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q9UIM3	A0A024RCQ6	NP_071393	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2246302	10369	1453	115648	107837	RP5-1119A7.17	-	CACNG2	CSNK1D	MRD10	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.975570729	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.975570729, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9Y698	-	NP_006069	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2252194	1453	81610	107837	123547	-	-	CSNK1D	FAM83D	ASPS|CKIdelta|FASPS2|HCKID	C20orf129|CHICA|dJ616B8.3	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.947676098	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.947676098, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q9H4H8	A0A087WXK8	NP_112181	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2254372	1453	3161	107837	109404	-	-	CSNK1D	HMMR	ASPS|CKIdelta|FASPS2|HCKID	CD168|IHABP|RHAMM	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.934600219	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.934600219, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	O75330	-	NP_036617|NP_036616|NP_001136028|NP_001136029	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2263624	1453	5577	107837	111563	-	-	CSNK1D	PRKAR2B	ASPS|CKIdelta|FASPS2|HCKID	PRKAR2|RII-BETA	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.855206627	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.855206627, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	P31323	B3KY43|A0A024R712	NP_002727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2264082	84232	1453	123965	107837	-	-	MAF1	CSNK1D	-	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.850423533	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.850423533, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9H063	-	NP_115648	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2266331	1453	3312	107837	109544	-	-	CSNK1D	HSPA8	ASPS|CKIdelta|FASPS2|HCKID	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.826493531	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.826493531, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2271348	27091	1453	117993	107837	-	-	CACNG5	CSNK1D	-	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Huttlin EL (2017)	PUBMED:28514442	9606	9606	High Throughput	0.768249381	-	BioPlex 2.0 HEK 293T cells CompPASS score = 0.768249381, threshold = 0.75. Quantitative scores calculated by CompPASS-Plus (Huttlin et al. Cell, 2015, PMID: 26186194).|See BioPlex Interactome for details (https://bioplex.hms.harvard.edu/index.php).|This data has also been reanalyzed as part of BioPlex 3.0 (PMID: 33961781) and may be re-scored from BioPlex 1.0 (PMID: 26186194). Only scores from within BioPlex 2.0 (PMID: 28514442) should be compared directly.	-	BIOGRID	Q9UF02	-	NP_665810|NP_001358405	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2375573	324	1453	106821	107837	-	-	APC	CSNK1D	BTPS2|DP2|DP2.5|DP3|GS|PPP1R46	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Novellasdemunt L (2017)	PUBMED:29045831	9606	9606	High Throughput	-	-	-	-	BIOGRID	P25054	Q4LE70|B7Z2B6	NP_000029|NP_001120982|NP_001120983|NP_001341835|NP_001341834|NP_001341828|NP_001341829|NP_001341831|NP_001341830|NP_001341833|NP_001341832|NP_001341826|NP_001341827|NP_001341824|NP_001341825	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2377675	7706	1453	113500	107837	-	-	TRIM25	CSNK1D	EFP|RNF147|Z147|ZNF147	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-RNA	physical	Choudhury NR (2017)	PUBMED:29117863	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14258	-	NP_005073	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2397582	3191	1453	109432	107837	P/OKcl.14	-	HNRNPL	CSNK1D	HNRPL|hnRNP-L	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-RNA	physical	Fei T (2017)	PUBMED:28611215	9606	9606	High Throughput	-	-	-	-	BIOGRID	P14866	Q6NTA2	NP_001524|NP_001005335|NP_001372580	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2399497	84708	1453	124219	107837	UNQ574/PRO1136	-	LNX1	CSNK1D	LNX|MPDZ|PDZRN2	ASPS|CKIdelta|FASPS2|HCKID	Affinity Capture-MS	physical	Lenihan JA (2017)	PUBMED:29121065	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q8TBB1	-	NP_001119800|NP_116011	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2446195	1453	3091	107837	109338	-	-	CSNK1D	HIF1A	ASPS|CKIdelta|FASPS2|HCKID	HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	Biochemical Activity	physical	Kalousi A (2010)	PUBMED:20699359	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P48730	H7BYT1	NP_620693|NP_001884|NP_001350678	Q16665	D0VY79	NP_001521|NP_001230013|NP_851397	-	-	-	-	-	-	Homo sapiens	Homo sapiens
